invoice_id,client_name,client_size,client_industry,invoice_amount,service_type,issue_date,issue_month,issue_quarter,issue_day_of_week,payment_terms_days,project_duration_weeks,invoices_ytd,prior_late_payments,prior_late_rate,has_purchase_order,contact_responsiveness,is_late,days_late,late_payment_probability,risk_flag,risk_tier
INV-00781,Falcon Industries,mid-market,manufacturing,39988.2,reporting_setup,2024-11-17,11,4,Sunday,60,3,18,3,0.17,0,4,1,36,0.7545,1,critical
INV-01096,Cedar Solutions,small,technology,12759.87,data_migration,2023-05-15,5,2,Monday,60,4,2,1,0.5,0,1,1,70,0.7542,1,critical
INV-00123,Horizon LLC,small,technology,10695.3,training,2024-04-20,4,2,Saturday,60,11,21,5,0.24,1,1,1,81,0.7537,1,critical
INV-00915,Jade Consulting,small,professional_services,2814.98,analytics_consulting,2023-03-18,3,1,Saturday,60,1,5,2,0.4,0,1,1,59,0.753,1,critical
INV-01605,Jade Consulting,small,professional_services,3526.73,process_automation,2024-11-11,11,4,Monday,30,10,13,2,0.15,1,5,1,47,0.7528,1,critical
INV-01815,Echo Ventures,small,retail,2898.75,analytics_consulting,2023-04-13,4,2,Thursday,30,1,19,7,0.37,1,2,1,62,0.7528,1,critical
INV-00701,Echo Ventures,small,retail,6764.91,data_migration,2023-03-28,3,1,Tuesday,45,5,17,8,0.47,1,1,1,40,0.7525,1,critical
INV-00268,Cedar Solutions,small,technology,9416.9,process_automation,2024-07-03,7,3,Wednesday,60,3,10,6,0.6,0,2,1,12,0.7521,1,critical
INV-01407,Ironclad Inc,mid-market,healthcare,13333.63,reporting_setup,2023-11-04,11,4,Saturday,60,10,9,1,0.11,0,5,1,29,0.7519,1,critical
INV-01626,Delta Group,enterprise,healthcare,144902.25,training,2024-04-19,4,2,Friday,60,14,13,8,0.62,1,1,1,49,0.7516,1,critical
INV-01849,Cedar Solutions,small,technology,10330.62,analytics_consulting,2024-09-11,9,3,Wednesday,15,6,5,4,0.8,1,1,1,53,0.7512,1,critical
INV-01481,Cedar Solutions,small,technology,8121.86,data_migration,2023-07-02,7,3,Sunday,60,7,5,1,0.2,0,1,1,80,0.7506,1,critical
INV-00837,Horizon LLC,small,technology,1810.86,training,2024-10-18,10,4,Friday,30,16,9,1,0.11,0,2,1,83,0.7504,1,critical
INV-00117,Jade Consulting,small,professional_services,5569.16,data_migration,2023-02-26,2,1,Sunday,30,7,5,2,0.4,1,1,1,56,0.7498,1,high
INV-01892,Cedar Solutions,small,technology,5979.1,training,2023-05-08,5,2,Monday,15,7,21,4,0.19,0,1,1,40,0.7497,1,high
INV-01172,Jade Consulting,small,professional_services,10785.31,data_migration,2024-04-26,4,2,Friday,60,16,8,4,0.5,0,5,1,13,0.7497,1,high
INV-01783,Acme Corp,enterprise,manufacturing,145958.23,process_automation,2023-10-22,10,4,Sunday,60,8,12,3,0.25,1,4,1,65,0.7487,1,high
INV-01900,Horizon LLC,small,technology,4609.33,process_automation,2023-11-11,11,4,Saturday,60,12,21,3,0.14,1,2,1,68,0.7485,1,high
INV-00118,Cedar Solutions,small,technology,8253.54,reporting_setup,2023-05-13,5,2,Saturday,30,12,3,3,1.0,0,1,1,59,0.7473,1,high
INV-00690,Horizon LLC,small,technology,9017.21,analytics_consulting,2023-11-07,11,4,Tuesday,30,1,12,4,0.33,1,2,1,65,0.7469,1,high
INV-01255,Granite Partners,enterprise,finance,69349.46,analytics_consulting,2023-10-12,10,4,Thursday,60,1,21,6,0.29,1,4,1,89,0.7469,1,high
INV-01992,Echo Ventures,small,retail,2864.52,data_migration,2023-10-17,10,4,Tuesday,15,16,7,1,0.14,0,4,1,86,0.7467,1,high
INV-00113,Echo Ventures,small,retail,3948.98,process_automation,2023-12-14,12,4,Thursday,15,5,19,6,0.32,1,1,1,68,0.7464,1,high
INV-00421,Jade Consulting,small,professional_services,14789.33,reporting_setup,2023-10-09,10,4,Monday,30,9,13,3,0.23,0,2,1,55,0.7463,1,high
INV-01063,Falcon Industries,mid-market,manufacturing,55302.96,data_migration,2024-11-07,11,4,Thursday,45,5,16,7,0.44,0,2,1,35,0.7456,1,high
INV-00146,Acme Corp,enterprise,manufacturing,198096.47,process_automation,2023-11-20,11,4,Monday,60,16,9,0,0.0,1,2,1,7,0.7448,1,high
INV-00616,Horizon LLC,small,technology,7435.49,training,2024-01-11,1,1,Thursday,30,4,6,6,1.0,1,4,1,66,0.744,1,high
INV-00376,Delta Group,enterprise,healthcare,155705.89,reporting_setup,2024-07-04,7,3,Thursday,15,5,1,1,1.0,1,1,1,7,0.7437,1,high
INV-01023,Falcon Industries,mid-market,manufacturing,44244.87,process_automation,2024-07-18,7,3,Thursday,30,9,11,8,0.73,0,1,1,53,0.7432,1,high
INV-01946,Granite Partners,enterprise,finance,33795.59,reporting_setup,2023-04-12,4,2,Wednesday,30,1,5,4,0.8,1,2,1,20,0.7432,1,high
INV-00812,Horizon LLC,small,technology,13222.89,training,2024-10-03,10,4,Thursday,15,6,3,2,0.67,1,1,1,44,0.7431,1,high
INV-01065,Echo Ventures,small,retail,11330.52,process_automation,2023-02-25,2,1,Saturday,60,11,21,0,0.0,1,4,1,22,0.7425,1,high
INV-01701,Falcon Industries,mid-market,manufacturing,41596.93,process_automation,2024-11-28,11,4,Thursday,45,2,11,6,0.55,0,2,1,74,0.7423,1,high
INV-01582,Birch Holdings,mid-market,finance,27055.37,analytics_consulting,2024-06-16,6,2,Sunday,60,6,7,7,1.0,1,5,1,61,0.7418,1,high
INV-00356,Keystone Retail,enterprise,retail,147866.81,training,2023-10-26,10,4,Thursday,45,2,6,3,0.5,1,4,1,79,0.7417,1,high
INV-01191,Cedar Solutions,small,technology,10883.45,analytics_consulting,2024-06-15,6,2,Saturday,30,2,2,2,1.0,0,3,1,54,0.7416,1,high
INV-01417,Ironclad Inc,mid-market,healthcare,37168.02,process_automation,2023-11-10,11,4,Friday,60,8,10,5,0.5,1,4,1,20,0.7408,1,high
INV-00928,Horizon LLC,small,technology,5047.84,data_migration,2023-11-21,11,4,Tuesday,60,1,15,2,0.13,0,5,1,28,0.7406,1,high
INV-00463,Echo Ventures,small,retail,4400.11,process_automation,2023-01-07,1,1,Saturday,30,11,1,1,1.0,0,5,1,74,0.7405,1,high
INV-00210,Jade Consulting,small,professional_services,4148.59,process_automation,2024-03-03,3,1,Sunday,30,8,13,3,0.23,0,3,1,63,0.7401,1,high
INV-01029,Ironclad Inc,mid-market,healthcare,37549.28,process_automation,2024-02-02,2,1,Friday,60,9,6,3,0.5,0,2,1,2,0.74,1,high
INV-00676,Keystone Retail,enterprise,retail,76709.29,analytics_consulting,2023-11-04,11,4,Saturday,60,2,18,1,0.06,0,5,1,55,0.7397,1,high
INV-01424,Lumen Analytics,mid-market,technology,31916.69,training,2023-12-18,12,4,Monday,45,4,16,8,0.5,1,2,1,85,0.7392,1,high
INV-01262,Falcon Industries,mid-market,manufacturing,66636.93,reporting_setup,2024-11-04,11,4,Monday,15,3,8,8,1.0,1,2,1,41,0.7392,1,high
INV-00276,Lumen Analytics,mid-market,technology,33937.79,analytics_consulting,2024-09-29,9,3,Sunday,60,16,7,3,0.43,1,4,1,70,0.7391,1,high
INV-00305,Echo Ventures,small,retail,2170.08,analytics_consulting,2023-11-01,11,4,Wednesday,15,16,5,0,0.0,1,4,1,85,0.739,1,high
INV-01305,Echo Ventures,small,retail,10927.45,process_automation,2024-07-22,7,3,Monday,45,5,11,3,0.27,0,5,1,32,0.7387,1,high
INV-01591,Jade Consulting,small,professional_services,3936.22,training,2024-05-25,5,2,Saturday,15,15,20,7,0.35,1,5,1,9,0.7382,1,high
INV-00468,Jade Consulting,small,professional_services,3568.17,process_automation,2023-06-03,6,2,Saturday,30,13,15,8,0.53,1,4,1,51,0.7379,1,high
INV-01378,Granite Partners,enterprise,finance,51317.47,reporting_setup,2024-12-30,12,4,Monday,60,13,20,6,0.3,1,3,1,87,0.7377,1,high
INV-01440,Ironclad Inc,mid-market,healthcare,40772.94,training,2023-04-30,4,2,Sunday,30,11,4,4,1.0,0,3,1,69,0.737,1,high
INV-01860,Ironclad Inc,mid-market,healthcare,57628.03,data_migration,2023-08-11,8,3,Friday,45,4,3,3,1.0,0,4,1,53,0.7369,1,high
INV-00576,Jade Consulting,small,professional_services,7139.92,training,2023-06-02,6,2,Friday,15,2,2,1,0.5,0,5,1,68,0.7357,1,high
INV-00087,Echo Ventures,small,retail,3465.19,process_automation,2024-01-03,1,1,Wednesday,60,14,19,2,0.11,1,1,1,49,0.7356,1,high
INV-01422,Lumen Analytics,mid-market,technology,10483.52,process_automation,2024-03-08,3,1,Friday,30,6,9,6,0.67,1,3,1,18,0.7356,1,high
INV-01523,Cedar Solutions,small,technology,8519.92,process_automation,2023-08-10,8,3,Thursday,30,8,11,5,0.45,0,5,1,72,0.7352,1,high
INV-01101,Cedar Solutions,small,technology,11850.75,training,2023-11-22,11,4,Wednesday,15,1,7,5,0.71,0,2,1,88,0.7337,1,high
INV-00925,Lumen Analytics,mid-market,technology,53526.89,reporting_setup,2024-04-07,4,2,Sunday,30,9,6,6,1.0,1,4,1,39,0.7334,1,high
INV-01163,Ironclad Inc,mid-market,healthcare,66371.96,process_automation,2023-10-18,10,4,Wednesday,45,8,11,4,0.36,0,5,1,57,0.7334,1,high
INV-01911,Cedar Solutions,small,technology,5238.63,process_automation,2024-10-28,10,4,Monday,60,10,20,7,0.35,0,4,1,48,0.7333,1,high
INV-01509,Jade Consulting,small,professional_services,2492.27,training,2024-09-08,9,3,Sunday,30,15,9,5,0.56,1,1,1,5,0.733,1,high
INV-01640,Granite Partners,enterprise,finance,92152.87,process_automation,2024-12-19,12,4,Thursday,60,8,24,4,0.17,0,4,1,58,0.7329,1,high
INV-01357,Echo Ventures,small,retail,5595.15,training,2024-08-22,8,3,Thursday,15,5,11,3,0.27,0,2,1,61,0.7328,1,high
INV-00584,Jade Consulting,small,professional_services,5826.26,analytics_consulting,2024-12-20,12,4,Friday,30,9,17,6,0.35,1,1,1,58,0.732,1,high
INV-01412,Cedar Solutions,small,technology,13603.85,reporting_setup,2024-07-07,7,3,Sunday,60,5,2,0,0.0,0,1,1,47,0.7316,1,high
INV-00097,Ironclad Inc,mid-market,healthcare,52097.4,training,2023-12-02,12,4,Saturday,30,15,23,4,0.17,0,1,1,5,0.7315,1,high
INV-01124,Horizon LLC,small,technology,4906.41,data_migration,2024-01-11,1,1,Thursday,45,11,22,4,0.18,0,1,1,23,0.7305,1,high
INV-01618,Echo Ventures,small,retail,8142.45,training,2024-01-05,1,1,Friday,45,7,13,2,0.15,1,2,1,73,0.7301,1,high
INV-00023,Acme Corp,enterprise,manufacturing,127231.08,data_migration,2023-11-18,11,4,Saturday,15,6,2,2,1.0,1,2,1,9,0.7292,1,high
INV-00033,Cedar Solutions,small,technology,11443.62,data_migration,2024-02-27,2,1,Tuesday,30,11,14,3,0.21,1,1,1,5,0.729,1,high
INV-01867,Lumen Analytics,mid-market,technology,51274.98,training,2023-03-27,3,1,Monday,45,13,6,3,0.5,0,2,1,40,0.729,1,high
INV-00188,Ironclad Inc,mid-market,healthcare,53501.63,data_migration,2023-12-02,12,4,Saturday,60,6,5,3,0.6,1,2,1,50,0.7287,1,high
INV-01001,Horizon LLC,small,technology,6329.59,data_migration,2023-10-11,10,4,Wednesday,30,7,12,8,0.67,1,1,1,20,0.7287,1,high
INV-01702,Cedar Solutions,small,technology,12711.81,process_automation,2023-05-10,5,2,Wednesday,60,1,24,0,0.0,1,4,1,44,0.7282,1,high
INV-01677,Falcon Industries,mid-market,manufacturing,49179.88,data_migration,2024-12-05,12,4,Thursday,60,7,15,8,0.53,1,3,1,77,0.728,1,high
INV-01777,Horizon LLC,small,technology,14022.22,data_migration,2024-07-03,7,3,Wednesday,15,12,11,8,0.73,0,1,1,20,0.7278,1,high
INV-01893,Horizon LLC,small,technology,10743.91,process_automation,2024-02-03,2,1,Saturday,45,11,12,3,0.25,0,3,1,30,0.7275,1,high
INV-01007,Falcon Industries,mid-market,manufacturing,18659.08,reporting_setup,2023-04-21,4,2,Friday,60,7,7,4,0.57,0,3,1,21,0.7273,1,high
INV-01340,Falcon Industries,mid-market,manufacturing,44002.87,training,2024-01-18,1,1,Thursday,60,13,8,5,0.62,0,1,1,83,0.727,1,high
INV-01287,Birch Holdings,mid-market,finance,11495.48,process_automation,2024-11-13,11,4,Wednesday,15,5,4,1,0.25,1,3,1,74,0.7264,1,high
INV-01316,Falcon Industries,mid-market,manufacturing,32332.25,data_migration,2023-12-13,12,4,Wednesday,60,3,16,6,0.38,0,5,1,51,0.7263,1,high
INV-01036,Delta Group,enterprise,healthcare,170099.12,process_automation,2023-07-28,7,3,Friday,45,14,3,3,1.0,0,2,1,78,0.7262,1,high
INV-01088,Delta Group,enterprise,healthcare,50083.33,training,2023-04-04,4,2,Tuesday,30,16,1,1,1.0,1,1,1,57,0.726,1,high
INV-00314,Jade Consulting,small,professional_services,13351.56,process_automation,2023-04-14,4,2,Friday,45,9,13,7,0.54,0,4,1,36,0.7259,1,high
INV-00353,Horizon LLC,small,technology,5766.83,reporting_setup,2023-04-01,4,2,Saturday,60,16,24,0,0.0,1,4,1,71,0.7257,1,high
INV-01590,Lumen Analytics,mid-market,technology,24226.29,reporting_setup,2024-10-22,10,4,Tuesday,60,13,10,3,0.3,0,5,1,33,0.7252,1,high
INV-01289,Falcon Industries,mid-market,manufacturing,13650.82,data_migration,2024-11-11,11,4,Monday,15,5,7,1,0.14,1,1,1,88,0.725,1,high
INV-01764,Lumen Analytics,mid-market,technology,60593.53,process_automation,2023-10-01,10,4,Sunday,60,13,23,4,0.17,0,4,1,35,0.725,1,high
INV-00657,Horizon LLC,small,technology,4530.53,reporting_setup,2024-11-20,11,4,Wednesday,15,7,7,4,0.57,1,4,1,56,0.7249,1,high
INV-00789,Falcon Industries,mid-market,manufacturing,36721.29,data_migration,2023-02-14,2,1,Tuesday,30,16,4,4,1.0,0,5,1,13,0.7247,1,high
INV-00569,Jade Consulting,small,professional_services,11495.63,data_migration,2024-04-09,4,2,Tuesday,15,6,6,6,1.0,1,5,1,31,0.7246,1,high
INV-01685,Ironclad Inc,mid-market,healthcare,56466.29,training,2024-10-08,10,4,Tuesday,60,4,1,0,0.0,0,2,1,12,0.7237,1,high
INV-00090,Horizon LLC,small,technology,13020.03,analytics_consulting,2023-11-06,11,4,Monday,60,4,8,6,0.75,0,5,1,90,0.7234,1,high
INV-00791,Jade Consulting,small,professional_services,8296.17,reporting_setup,2024-04-04,4,2,Thursday,30,1,8,0,0.0,0,1,1,55,0.723,1,high
INV-00186,Echo Ventures,small,retail,13505.01,training,2024-04-10,4,2,Wednesday,60,5,17,7,0.41,1,1,1,59,0.7224,1,high
INV-01510,Lumen Analytics,mid-market,technology,71143.4,analytics_consulting,2023-10-29,10,4,Sunday,60,2,12,0,0.0,0,3,1,51,0.7223,1,high
INV-01057,Echo Ventures,small,retail,11041.93,training,2024-04-09,4,2,Tuesday,15,11,2,1,0.5,1,5,1,72,0.7222,1,high
INV-01912,Horizon LLC,small,technology,11682.16,training,2023-12-03,12,4,Sunday,45,5,17,1,0.06,0,1,1,10,0.7219,1,high
INV-00073,Jade Consulting,small,professional_services,9279.33,data_migration,2024-08-24,8,3,Saturday,45,6,16,8,0.5,0,3,1,75,0.7218,1,high
INV-01740,Cedar Solutions,small,technology,8550.43,process_automation,2023-03-11,3,1,Saturday,15,16,24,0,0.0,0,5,1,14,0.7199,1,high
INV-01075,Horizon LLC,small,technology,10178.05,reporting_setup,2024-01-14,1,1,Sunday,15,11,5,5,1.0,0,1,1,27,0.7198,1,high
INV-00074,Granite Partners,enterprise,finance,107251.82,reporting_setup,2024-10-12,10,4,Saturday,15,14,11,5,0.45,1,2,1,89,0.7195,1,high
INV-00287,Granite Partners,enterprise,finance,86940.07,reporting_setup,2024-11-30,11,4,Saturday,30,6,9,4,0.44,1,2,1,80,0.7193,1,high
INV-01177,Cedar Solutions,small,technology,6850.16,reporting_setup,2023-05-03,5,2,Wednesday,60,16,2,2,1.0,1,5,1,73,0.7192,1,high
INV-00621,Granite Partners,enterprise,finance,154750.63,training,2024-12-12,12,4,Thursday,15,6,3,2,0.67,0,3,1,52,0.719,1,high
INV-00081,Jade Consulting,small,professional_services,7528.39,reporting_setup,2024-08-16,8,3,Friday,30,16,12,5,0.42,0,5,1,42,0.7187,1,high
INV-00398,Echo Ventures,small,retail,9591.33,training,2023-07-04,7,3,Tuesday,60,1,24,4,0.17,0,2,1,61,0.7187,1,high
INV-01792,Falcon Industries,mid-market,manufacturing,60191.06,training,2023-08-23,8,3,Wednesday,45,11,5,0,0.0,0,1,1,50,0.7185,1,high
INV-00866,Delta Group,enterprise,healthcare,195876.74,process_automation,2023-02-23,2,1,Thursday,60,1,14,7,0.5,1,4,1,55,0.7184,1,high
INV-01663,Horizon LLC,small,technology,5693.32,reporting_setup,2024-03-14,3,1,Thursday,60,5,11,1,0.09,1,1,1,36,0.7174,1,high
INV-00451,Horizon LLC,small,technology,4061.97,process_automation,2024-07-26,7,3,Friday,60,6,18,5,0.28,1,4,1,77,0.7166,1,high
INV-00730,Horizon LLC,small,technology,14622.53,data_migration,2024-11-19,11,4,Tuesday,45,13,20,5,0.25,1,1,1,48,0.7165,1,high
INV-00263,Falcon Industries,mid-market,manufacturing,26106.11,process_automation,2024-03-15,3,1,Friday,30,3,8,8,1.0,0,5,1,89,0.7151,1,high
INV-01587,Keystone Retail,enterprise,retail,82018.96,analytics_consulting,2024-08-19,8,3,Monday,15,6,5,4,0.8,0,5,1,53,0.715,1,high
INV-00585,Horizon LLC,small,technology,7847.21,training,2024-05-28,5,2,Tuesday,15,10,15,5,0.33,0,1,1,59,0.7148,1,high
INV-00360,Falcon Industries,mid-market,manufacturing,73667.55,reporting_setup,2024-05-31,5,2,Friday,60,8,9,6,0.67,0,3,1,18,0.7146,1,high
INV-01592,Cedar Solutions,small,technology,10500.73,process_automation,2023-02-26,2,1,Sunday,30,15,17,7,0.41,0,2,1,42,0.7146,1,high
INV-00732,Lumen Analytics,mid-market,technology,72874.27,analytics_consulting,2023-08-15,8,3,Tuesday,60,2,9,7,0.78,0,5,1,26,0.7146,1,high
INV-00228,Echo Ventures,small,retail,4897.95,data_migration,2024-05-10,5,2,Friday,45,8,24,7,0.29,0,2,1,18,0.7144,1,high
INV-01381,Delta Group,enterprise,healthcare,193114.64,training,2024-01-24,1,1,Wednesday,60,8,21,1,0.05,1,1,1,45,0.7138,1,high
INV-00406,Jade Consulting,small,professional_services,7078.58,reporting_setup,2023-10-10,10,4,Tuesday,30,16,6,2,0.33,0,4,1,40,0.7136,1,high
INV-00064,Echo Ventures,small,retail,5580.61,process_automation,2023-08-21,8,3,Monday,30,5,9,0,0.0,0,5,1,17,0.7136,1,high
INV-00363,Jade Consulting,small,professional_services,13345.94,reporting_setup,2024-11-14,11,4,Thursday,45,14,1,0,0.0,1,2,1,8,0.7129,1,high
INV-01231,Ironclad Inc,mid-market,healthcare,56806.91,data_migration,2023-11-18,11,4,Saturday,30,8,15,4,0.27,0,1,1,57,0.7127,1,high
INV-00013,Keystone Retail,enterprise,retail,51746.87,training,2023-11-02,11,4,Thursday,30,6,18,8,0.44,0,5,1,3,0.7126,1,high
INV-00517,Cedar Solutions,small,technology,8797.79,process_automation,2023-03-14,3,1,Tuesday,45,2,5,0,0.0,0,1,1,7,0.7117,1,high
INV-01969,Falcon Industries,mid-market,manufacturing,71282.18,training,2023-11-04,11,4,Saturday,15,14,16,4,0.25,1,1,1,77,0.7114,1,high
INV-00370,Echo Ventures,small,retail,2483.89,training,2024-05-17,5,2,Friday,45,11,17,3,0.18,0,5,1,65,0.7111,1,high
INV-00476,Horizon LLC,small,technology,6746.71,data_migration,2024-11-01,11,4,Friday,15,9,22,5,0.23,0,1,1,84,0.7111,1,high
INV-00293,Acme Corp,enterprise,manufacturing,123544.06,process_automation,2024-12-21,12,4,Saturday,30,7,16,8,0.5,1,4,1,8,0.711,1,high
INV-01798,Delta Group,enterprise,healthcare,183538.96,analytics_consulting,2024-08-08,8,3,Thursday,60,13,15,8,0.53,1,4,1,73,0.7107,1,high
INV-01861,Jade Consulting,small,professional_services,9267.46,training,2024-09-16,9,3,Monday,45,4,21,2,0.1,0,2,1,71,0.7101,1,high
INV-00238,Horizon LLC,small,technology,6202.05,training,2023-07-31,7,3,Monday,60,4,15,7,0.47,1,3,1,15,0.7097,1,high
INV-01343,Birch Holdings,mid-market,finance,71815.82,process_automation,2023-03-10,3,1,Friday,60,14,12,6,0.5,1,5,1,50,0.7085,1,high
INV-00227,Cedar Solutions,small,technology,3374.34,reporting_setup,2024-12-02,12,4,Monday,30,10,9,7,0.78,1,2,1,54,0.7076,1,high
INV-00995,Lumen Analytics,mid-market,technology,17456.08,reporting_setup,2023-01-07,1,1,Saturday,30,1,5,4,0.8,0,5,1,27,0.7073,1,high
INV-00137,Birch Holdings,mid-market,finance,70480.68,reporting_setup,2023-08-16,8,3,Wednesday,45,14,2,1,0.5,0,2,1,11,0.7071,1,high
INV-00050,Horizon LLC,small,technology,13743.54,training,2023-05-11,5,2,Thursday,15,1,3,3,1.0,1,4,1,34,0.7068,1,high
INV-00101,Horizon LLC,small,technology,2182.81,analytics_consulting,2023-04-04,4,2,Tuesday,15,11,8,2,0.25,0,2,1,71,0.7062,1,high
INV-00800,Echo Ventures,small,retail,8963.5,training,2024-09-01,9,3,Sunday,30,6,9,6,0.67,0,4,1,72,0.7059,1,high
INV-01116,Ironclad Inc,mid-market,healthcare,53541.98,process_automation,2023-03-15,3,1,Wednesday,60,1,8,2,0.25,0,3,1,65,0.7054,1,high
INV-01683,Jade Consulting,small,professional_services,11107.82,analytics_consulting,2023-08-04,8,3,Friday,15,7,6,1,0.17,1,1,1,30,0.7044,1,high
INV-00331,Jade Consulting,small,professional_services,8256.44,reporting_setup,2023-03-14,3,1,Tuesday,30,13,17,4,0.24,0,2,1,26,0.7042,1,high
INV-00634,Falcon Industries,mid-market,manufacturing,51303.87,analytics_consulting,2024-03-22,3,1,Friday,60,3,18,3,0.17,1,1,1,74,0.7041,1,high
INV-00373,Delta Group,enterprise,healthcare,185288.18,process_automation,2023-02-10,2,1,Friday,60,4,13,4,0.31,1,3,1,67,0.7039,1,high
INV-00801,Jade Consulting,small,professional_services,3344.86,data_migration,2024-05-07,5,2,Tuesday,45,16,7,2,0.29,0,1,1,65,0.7037,1,high
INV-00968,Jade Consulting,small,professional_services,7722.88,data_migration,2024-10-25,10,4,Friday,30,4,24,1,0.04,1,4,1,4,0.7033,1,high
INV-00817,Echo Ventures,small,retail,7600.89,analytics_consulting,2024-12-17,12,4,Tuesday,45,16,17,6,0.35,0,1,0,0,0.7027,1,high
INV-00301,Acme Corp,enterprise,manufacturing,194592.82,reporting_setup,2024-01-31,1,1,Wednesday,60,14,16,6,0.38,1,4,1,62,0.7026,1,high
INV-01448,Cedar Solutions,small,technology,10016.32,training,2024-10-26,10,4,Saturday,15,1,16,3,0.19,0,2,1,88,0.7013,1,high
INV-00594,Echo Ventures,small,retail,6072.24,analytics_consulting,2024-08-10,8,3,Saturday,60,4,24,7,0.29,0,2,1,15,0.7006,1,high
INV-01688,Lumen Analytics,mid-market,technology,69539.95,reporting_setup,2023-01-18,1,1,Wednesday,60,1,12,4,0.33,0,5,1,10,0.7003,1,high
INV-01415,Birch Holdings,mid-market,finance,14221.26,process_automation,2024-09-19,9,3,Thursday,30,9,6,5,0.83,0,5,1,78,0.6998,1,high
INV-00956,Falcon Industries,mid-market,manufacturing,62177.14,analytics_consulting,2023-07-22,7,3,Saturday,15,16,2,1,0.5,0,1,1,77,0.6992,1,high
INV-01486,Echo Ventures,small,retail,3532.79,training,2024-05-17,5,2,Friday,15,10,17,0,0.0,1,4,1,56,0.6991,1,high
INV-01532,Ironclad Inc,mid-market,healthcare,51734.76,training,2023-07-20,7,3,Thursday,60,5,2,2,1.0,1,3,1,64,0.6989,1,high
INV-00556,Birch Holdings,mid-market,finance,15516.06,process_automation,2024-10-07,10,4,Monday,60,15,24,3,0.12,1,2,1,76,0.6986,1,high
INV-00006,Echo Ventures,small,retail,6631.7,analytics_consulting,2023-03-23,3,1,Thursday,15,15,21,5,0.24,1,3,1,35,0.6983,1,high
INV-00543,Lumen Analytics,mid-market,technology,19434.74,reporting_setup,2024-02-04,2,1,Sunday,45,14,1,1,1.0,0,4,1,41,0.6983,1,high
INV-01744,Cedar Solutions,small,technology,14479.51,process_automation,2024-06-05,6,2,Wednesday,45,10,2,2,1.0,1,5,1,62,0.6963,1,high
INV-00443,Horizon LLC,small,technology,5958.36,reporting_setup,2024-01-16,1,1,Tuesday,15,5,2,1,0.5,0,1,1,24,0.6959,1,high
