consultant_id,week_start,week_end,project_id,billable_hours,internal_hours,admin_hours,pto_hours,total_hours
C032,2024-12-02,2024-12-06,P013,12.0,2.0,1.9,0.0,15.9
C033,2024-12-02,2024-12-06,P002,15.1,1.1,2.1,0.0,18.3
C034,2024-12-02,2024-12-06,P001,15.4,4.3,1.2,16.0,36.9
C035,2024-12-02,2024-12-06,P019,25.5,4.0,3.0,0.0,32.5
C001,2024-12-09,2024-12-13,P020,28.4,1.9,2.9,0.0,33.2
C002,2024-12-09,2024-12-13,P007,20.1,2.7,2.1,0.0,24.9
C003,2024-12-09,2024-12-13,P017,22.6,1.3,0.5,0.0,24.4
C004,2024-12-09,2024-12-13,P019,14.1,4.1,2.7,0.0,20.9
C004,2024-12-09,2024-12-13,P001,16.0,2.5,2.3,0.0,20.8
C005,2024-12-09,2024-12-13,P001,25.7,1.7,1.7,0.0,29.1
C006,2024-12-09,2024-12-13,P020,29.2,5.9,1.6,0.0,36.7
C007,2024-12-09,2024-12-13,P013,31.7,4.2,2.4,0.0,38.3
C008,2024-12-09,2024-12-13,P001,18.3,2.1,2.3,0.0,22.7
C009,2024-12-09,2024-12-13,P001,27.8,5.5,2.2,0.0,35.5
C010,2024-12-09,2024-12-13,P014,28.1,3.6,1.0,0.0,32.7
C011,2024-12-09,2024-12-13,P017,35.3,1.3,1.0,0.0,37.6
C012,2024-12-09,2024-12-13,P020,26.5,3.7,2.5,0.0,32.7
C013,2024-12-09,2024-12-13,P014,26.3,4.6,1.3,0.0,32.2
C014,2024-12-09,2024-12-13,P010,25.9,3.9,2.9,0.0,32.7
C015,2024-12-09,2024-12-13,P017,17.1,2.8,1.4,0.0,21.3
C015,2024-12-09,2024-12-13,P002,7.9,3.4,1.6,0.0,12.9
C016,2024-12-09,2024-12-13,P017,13.0,3.1,0.7,0.0,16.8
C016,2024-12-09,2024-12-13,P001,7.7,5.5,1.3,0.0,14.5
C017,2024-12-09,2024-12-13,P007,25.3,2.3,1.7,0.0,29.3
C018,2024-12-09,2024-12-13,P007,24.3,4.6,1.0,0.0,29.9
C019,2024-12-09,2024-12-13,P019,29.1,4.7,1.4,0.0,35.2
C020,2024-12-09,2024-12-13,P014,10.1,5.9,0.7,0.0,16.7
C020,2024-12-09,2024-12-13,P017,10.5,5.4,3.0,0.0,18.9
C021,2024-12-09,2024-12-13,P007,9.7,5.8,2.4,0.0,17.9
C021,2024-12-09,2024-12-13,P008,5.8,4.8,1.4,0.0,12.0
C022,2024-12-09,2024-12-13,P014,27.8,5.6,2.3,0.0,35.7
C023,2024-12-09,2024-12-13,P013,18.5,4.2,2.2,0.0,24.9
C024,2024-12-09,2024-12-13,P007,11.3,2.3,2.0,0.0,15.6
C025,2024-12-09,2024-12-13,P001,11.7,4.2,2.8,0.0,18.7
C025,2024-12-09,2024-12-13,P002,6.9,3.0,2.0,0.0,11.9
C026,2024-12-09,2024-12-13,P014,31.9,2.3,1.3,0.0,35.5
C027,2024-12-09,2024-12-13,P014,10.4,3.9,2.3,0.0,16.6
C028,2024-12-09,2024-12-13,P020,26.5,4.9,1.4,0.0,32.8
C029,2024-12-09,2024-12-13,P014,8.1,1.8,1.7,0.0,11.6
C029,2024-12-09,2024-12-13,P010,12.0,1.5,2.4,0.0,15.9
C030,2024-12-09,2024-12-13,P007,9.6,2.9,2.3,0.0,14.8
C031,2024-12-09,2024-12-13,P002,31.3,3.3,2.5,0.0,37.1
C032,2024-12-09,2024-12-13,P010,10.5,5.6,0.8,0.0,16.9
C032,2024-12-09,2024-12-13,P014,9.2,4.2,0.7,0.0,14.1
C033,2024-12-09,2024-12-13,P013,11.6,1.1,1.1,8.0,21.8
C034,2024-12-09,2024-12-13,P001,3.4,3.6,0.5,24.0,31.5
C034,2024-12-09,2024-12-13,P020,4.5,4.0,3.0,0.0,11.5
C035,2024-12-09,2024-12-13,P017,15.7,2.7,2.2,0.0,20.6
C035,2024-12-09,2024-12-13,P013,11.3,2.7,1.3,0.0,15.3
C001,2024-12-16,2024-12-20,P013,29.4,5.4,2.5,0.0,37.3
C002,2024-12-16,2024-12-20,,0.0,0.0,0.0,40.0,40.0
C003,2024-12-16,2024-12-20,P019,27.9,2.4,2.2,0.0,32.5
C004,2024-12-16,2024-12-20,P020,18.1,4.4,2.7,0.0,25.2
C005,2024-12-16,2024-12-20,P013,8.9,5.4,2.9,24.0,41.2
C006,2024-12-16,2024-12-20,P008,27.5,4.0,1.5,0.0,33.0
C007,2024-12-16,2024-12-20,P017,16.6,2.5,1.0,0.0,20.1
C007,2024-12-16,2024-12-20,P002,10.1,1.7,1.8,0.0,13.6
C008,2024-12-16,2024-12-20,P019,12.3,5.0,1.3,0.0,18.6
C008,2024-12-16,2024-12-20,P001,15.8,4.4,1.9,0.0,22.1
C009,2024-12-16,2024-12-20,P019,30.9,2.2,1.0,0.0,34.1
C010,2024-12-16,2024-12-20,P002,26.3,1.5,3.0,0.0,30.8
C011,2024-12-16,2024-12-20,P010,38.2,2.1,1.1,0.0,41.4
C012,2024-12-16,2024-12-20,P002,20.1,4.2,1.7,0.0,26.0
C012,2024-12-16,2024-12-20,P007,9.6,5.0,1.3,0.0,15.9
C013,2024-12-16,2024-12-20,P013,28.9,2.9,2.3,0.0,34.1
C014,2024-12-16,2024-12-20,P019,31.6,5.8,1.6,0.0,39.0
C015,2024-12-16,2024-12-20,P013,28.3,4.7,2.8,0.0,35.8
C016,2024-12-16,2024-12-20,P013,27.1,1.6,1.3,0.0,30.0
C017,2024-12-16,2024-12-20,P008,23.2,5.2,2.9,0.0,31.3
C018,2024-12-16,2024-12-20,P007,32.5,3.6,2.0,0.0,38.1
C019,2024-12-16,2024-12-20,P007,28.7,5.1,1.2,0.0,35.0
C020,2024-12-16,2024-12-20,P007,28.0,4.0,0.9,0.0,32.9
C021,2024-12-16,2024-12-20,P010,9.6,3.5,2.2,0.0,15.3
C022,2024-12-16,2024-12-20,P020,13.6,2.1,1.2,0.0,16.9
C022,2024-12-16,2024-12-20,P017,9.4,5.8,0.6,0.0,15.8
C023,2024-12-16,2024-12-20,P008,16.9,4.9,2.6,0.0,24.4
C023,2024-12-16,2024-12-20,P001,8.0,4.6,1.2,0.0,13.8
C024,2024-12-16,2024-12-20,P007,6.3,2.7,2.2,0.0,11.2
C024,2024-12-16,2024-12-20,P001,4.8,6.0,2.4,0.0,13.2
C025,2024-12-16,2024-12-20,P008,20.2,4.5,1.9,0.0,26.6
C026,2024-12-16,2024-12-20,P020,8.1,4.5,1.6,24.0,38.2
C026,2024-12-16,2024-12-20,P001,4.3,1.8,0.8,0.0,6.9
C027,2024-12-16,2024-12-20,P008,12.1,4.7,0.5,0.0,17.3
C028,2024-12-16,2024-12-20,P007,23.3,2.9,3.0,0.0,29.2
C029,2024-12-16,2024-12-20,P007,4.9,3.6,1.3,24.0,33.8
C029,2024-12-16,2024-12-20,P001,6.4,3.2,0.9,0.0,10.5
C030,2024-12-16,2024-12-20,P002,11.0,2.2,1.7,0.0,14.9
C031,2024-12-16,2024-12-20,P002,25.4,4.9,2.7,0.0,33.0
C032,2024-12-16,2024-12-20,P017,10.0,2.8,0.8,0.0,13.6
C033,2024-12-16,2024-12-20,P001,17.2,3.9,3.0,0.0,24.1
C034,2024-12-16,2024-12-20,P002,28.7,5.0,1.0,0.0,34.7
C035,2024-12-16,2024-12-20,P002,20.7,2.6,2.3,0.0,25.6
C001,2024-12-23,2024-12-27,P014,29.8,5.1,0.5,0.0,35.4
C002,2024-12-23,2024-12-27,P019,24.5,5.2,1.8,0.0,31.5
C003,2024-12-23,2024-12-27,P008,27.5,5.8,2.7,0.0,36.0
C004,2024-12-23,2024-12-27,P013,28.7,1.6,0.8,0.0,31.1
C005,2024-12-23,2024-12-27,P019,32.9,2.3,2.4,0.0,37.6
C006,2024-12-23,2024-12-27,P007,20.7,4.3,1.1,0.0,26.1
C006,2024-12-23,2024-12-27,P014,9.1,1.2,2.9,0.0,13.2
C007,2024-12-23,2024-12-27,P019,29.0,3.2,1.9,0.0,34.1
C008,2024-12-23,2024-12-27,P019,27.6,3.6,2.2,0.0,33.4
C009,2024-12-23,2024-12-27,P001,24.6,1.9,1.2,0.0,27.7
C010,2024-12-23,2024-12-27,P013,33.0,2.4,2.3,0.0,37.7
C011,2024-12-23,2024-12-27,P010,20.5,2.9,2.8,0.0,26.2
C012,2024-12-23,2024-12-27,P007,26.7,3.7,0.7,0.0,31.1
C013,2024-12-23,2024-12-27,P008,16.5,4.2,1.8,0.0,22.5
C013,2024-12-23,2024-12-27,P013,12.5,1.8,2.6,0.0,16.9
C014,2024-12-23,2024-12-27,P008,11.3,3.7,2.2,0.0,17.2
C014,2024-12-23,2024-12-27,P002,12.2,3.0,1.3,0.0,16.5
C015,2024-12-23,2024-12-27,P007,6.7,1.5,2.9,24.0,35.1
C015,2024-12-23,2024-12-27,P008,7.1,2.1,2.9,0.0,12.1
C016,2024-12-23,2024-12-27,P020,10.5,2.7,1.9,0.0,15.1
C016,2024-12-23,2024-12-27,P017,13.9,2.4,1.2,0.0,17.5
C017,2024-12-23,2024-12-27,P014,20.8,1.9,2.5,8.0,33.2
C018,2024-12-23,2024-12-27,P014,14.4,2.3,2.2,0.0,18.9
C018,2024-12-23,2024-12-27,P017,10.5,4.6,2.1,0.0,17.2
C019,2024-12-23,2024-12-27,P010,21.7,1.3,2.3,0.0,25.3
C020,2024-12-23,2024-12-27,P017,30.2,1.9,3.0,0.0,35.1
C021,2024-12-23,2024-12-27,P010,12.2,5.8,1.8,0.0,19.8
C022,2024-12-23,2024-12-27,P002,27.4,5.7,1.5,0.0,34.6
C023,2024-12-23,2024-12-27,P002,15.1,1.4,1.1,0.0,17.6
C024,2024-12-23,2024-12-27,P017,7.0,5.0,0.5,24.0,36.5
C025,2024-12-23,2024-12-27,P007,26.9,3.4,1.8,0.0,32.1
C026,2024-12-23,2024-12-27,P020,36.4,2.0,2.6,0.0,41.0
C027,2024-12-23,2024-12-27,,0.0,0.0,0.0,40.0,40.0
C028,2024-12-23,2024-12-27,P019,14.2,5.8,2.2,0.0,22.2
C028,2024-12-23,2024-12-27,P001,10.2,5.4,1.8,0.0,17.4
C029,2024-12-23,2024-12-27,P007,22.8,3.6,2.9,0.0,29.3
C030,2024-12-23,2024-12-27,P008,9.7,5.2,2.6,0.0,17.5
C031,2024-12-23,2024-12-27,P017,31.0,2.5,1.0,0.0,34.5
C032,2024-12-23,2024-12-27,P019,18.8,5.1,0.6,0.0,24.5
C033,2024-12-23,2024-12-27,P017,8.0,1.3,0.5,0.0,9.8
C034,2024-12-23,2024-12-27,P007,23.1,3.0,0.5,0.0,26.6
C035,2024-12-23,2024-12-27,P019,27.2,3.6,0.9,0.0,31.7
C001,2024-12-30,2025-01-03,P010,32.5,3.4,1.4,0.0,37.3
C002,2024-12-30,2025-01-03,P020,14.0,3.2,2.6,0.0,19.8
C002,2024-12-30,2025-01-03,P013,18.4,1.8,1.4,0.0,21.6
C003,2024-12-30,2025-01-03,P010,25.7,2.4,0.8,0.0,28.9
C004,2024-12-30,2025-01-03,P002,27.9,1.8,1.0,0.0,30.7
C005,2024-12-30,2025-01-03,P020,22.1,3.5,2.2,0.0,27.8
C006,2024-12-30,2025-01-03,P017,12.7,5.8,2.5,0.0,21.0
C006,2024-12-30,2025-01-03,P020,16.1,1.6,1.4,0.0,19.1
C007,2024-12-30,2025-01-03,P002,13.6,3.2,1.2,24.0,42.0
C008,2024-12-30,2025-01-03,P010,18.4,1.9,1.2,0.0,21.5
C008,2024-12-30,2025-01-03,P008,11.3,1.6,1.2,0.0,14.1
C009,2024-12-30,2025-01-03,P007,27.4,4.5,1.8,0.0,33.7
C010,2024-12-30,2025-01-03,P008,9.8,3.0,1.2,0.0,14.0
C010,2024-12-30,2025-01-03,P010,12.6,2.0,0.9,0.0,15.5
C011,2024-12-30,2025-01-03,P020,31.9,2.5,2.1,0.0,36.5
C012,2024-12-30,2025-01-03,P019,28.3,1.3,1.6,0.0,31.2
C013,2024-12-30,2025-01-03,P017,14.8,1.2,0.6,0.0,16.6
C013,2024-12-30,2025-01-03,P010,15.0,1.3,2.4,0.0,18.7
C014,2024-12-30,2025-01-03,P007,27.0,3.2,1.1,0.0,31.3
C015,2024-12-30,2025-01-03,P020,24.4,4.9,0.8,0.0,30.1
C016,2024-12-30,2025-01-03,P020,11.4,2.4,2.0,0.0,15.8
C016,2024-12-30,2025-01-03,P014,12.8,1.4,0.8,0.0,15.0
C017,2024-12-30,2025-01-03,P019,14.6,5.6,0.7,16.0,36.9
C018,2024-12-30,2025-01-03,P019,24.1,5.9,1.0,0.0,31.0
C019,2024-12-30,2025-01-03,P013,27.8,5.5,2.4,0.0,35.7
C020,2024-12-30,2025-01-03,P014,22.8,5.5,1.6,0.0,29.9
C021,2024-12-30,2025-01-03,,0.0,0.0,0.0,40.0,40.0
C022,2024-12-30,2025-01-03,P002,11.9,4.5,0.8,0.0,17.2
C022,2024-12-30,2025-01-03,P008,8.7,1.2,1.9,0.0,11.8
C023,2024-12-30,2025-01-03,P020,25.7,5.4,2.9,0.0,34.0
C024,2024-12-30,2025-01-03,P017,3.8,2.4,1.0,0.0,7.2
C024,2024-12-30,2025-01-03,P020,3.5,1.8,1.0,0.0,6.3
C025,2024-12-30,2025-01-03,P020,21.3,2.3,2.6,0.0,26.2
C026,2024-12-30,2025-01-03,P007,20.2,1.9,0.6,0.0,22.7
C027,2024-12-30,2025-01-03,P008,8.8,1.3,3.0,0.0,13.1
C027,2024-12-30,2025-01-03,P013,4.5,5.9,1.0,0.0,11.4
C028,2024-12-30,2025-01-03,P014,27.5,2.6,2.9,0.0,33.0
C029,2024-12-30,2025-01-03,P013,21.9,4.1,0.5,0.0,26.5
C029,2024-12-30,2025-01-03,P014,9.6,2.8,2.3,0.0,14.7
C030,2024-12-30,2025-01-03,P002,11.1,3.7,2.9,0.0,17.7
C031,2024-12-30,2025-01-03,P017,20.1,4.2,1.9,0.0,26.2
C031,2024-12-30,2025-01-03,P013,10.3,5.1,1.1,0.0,16.5
C032,2024-12-30,2025-01-03,P017,12.3,1.8,1.1,0.0,15.2
C033,2024-12-30,2025-01-03,P008,12.6,3.3,2.5,0.0,18.4
C034,2024-12-30,2025-01-03,P008,22.6,4.2,0.6,0.0,27.4
C035,2024-12-30,2025-01-03,P007,27.7,1.7,1.6,0.0,31.0
C001,2025-01-06,2025-01-10,P017,38.1,1.5,1.8,0.0,41.4
C002,2025-01-06,2025-01-10,P002,34.9,1.6,0.5,0.0,37.0
C003,2025-01-06,2025-01-10,P008,18.2,2.3,2.8,0.0,23.3
C003,2025-01-06,2025-01-10,P010,10.6,4.0,2.5,0.0,17.1
C004,2025-01-06,2025-01-10,P007,17.7,4.8,2.7,0.0,25.2
C004,2025-01-06,2025-01-10,P010,22.3,5.1,1.3,0.0,28.7
C005,2025-01-06,2025-01-10,P020,35.2,4.5,2.1,0.0,41.8
C006,2025-01-06,2025-01-10,P020,40.0,5.4,1.5,0.0,46.9
C007,2025-01-06,2025-01-10,P017,24.0,2.9,1.4,16.0,44.3
C008,2025-01-06,2025-01-10,P007,33.9,3.5,3.0,0.0,40.4
C009,2025-01-06,2025-01-10,P013,16.9,2.7,1.4,0.0,21.0
C009,2025-01-06,2025-01-10,P014,23.1,5.6,0.7,0.0,29.4
C010,2025-01-06,2025-01-10,P008,37.0,4.4,0.9,0.0,42.3
C011,2025-01-06,2025-01-10,P013,36.6,2.7,0.8,0.0,40.1
C012,2025-01-06,2025-01-10,P007,26.3,5.9,2.4,0.0,34.6
C012,2025-01-06,2025-01-10,P002,13.6,1.7,0.9,0.0,16.2
C013,2025-01-06,2025-01-10,P019,13.8,3.1,2.3,0.0,19.2
C013,2025-01-06,2025-01-10,P007,18.0,1.7,1.3,0.0,21.0
C014,2025-01-06,2025-01-10,P019,38.0,4.5,1.5,0.0,44.0
C015,2025-01-06,2025-01-10,P010,39.7,2.9,1.9,0.0,44.5
C016,2025-01-06,2025-01-10,P007,26.3,3.9,1.6,0.0,31.8
C017,2025-01-06,2025-01-10,P010,33.7,4.5,1.1,0.0,39.3
C018,2025-01-06,2025-01-10,,0.0,0.0,0.0,40.0,40.0
C019,2025-01-06,2025-01-10,P002,17.8,5.2,2.4,0.0,25.4
C019,2025-01-06,2025-01-10,P014,17.2,1.7,1.7,0.0,20.6
C020,2025-01-06,2025-01-10,P010,33.4,5.1,0.6,0.0,39.1
C021,2025-01-06,2025-01-10,P008,9.7,4.5,1.6,0.0,15.8
C021,2025-01-06,2025-01-10,P017,5.9,1.3,0.8,0.0,8.0
C022,2025-01-06,2025-01-10,P008,32.0,2.8,0.7,0.0,35.5
C023,2025-01-06,2025-01-10,,0.0,0.0,0.0,40.0,40.0
C024,2025-01-06,2025-01-10,P013,11.3,2.7,2.5,0.0,16.5
C024,2025-01-06,2025-01-10,P019,10.2,4.5,1.2,0.0,15.9
C025,2025-01-06,2025-01-10,P002,18.1,1.1,2.6,0.0,21.8
C025,2025-01-06,2025-01-10,P008,14.8,4.4,2.7,0.0,21.9
C026,2025-01-06,2025-01-10,P010,27.7,3.1,0.9,0.0,31.7
C027,2025-01-06,2025-01-10,P008,17.5,4.7,1.5,0.0,23.7
C028,2025-01-06,2025-01-10,P007,20.0,4.3,1.5,0.0,25.8
C028,2025-01-06,2025-01-10,P019,16.9,2.9,0.6,0.0,20.4
C029,2025-01-06,2025-01-10,P013,37.4,1.5,0.7,0.0,39.6
C030,2025-01-06,2025-01-10,P007,5.5,1.3,2.0,24.0,32.8
C031,2025-01-06,2025-01-10,P020,31.3,2.0,2.8,0.0,36.1
C032,2025-01-06,2025-01-10,P019,26.1,1.2,1.3,0.0,28.6
C033,2025-01-06,2025-01-10,P014,21.7,4.8,2.9,0.0,29.4
C034,2025-01-06,2025-01-10,P008,29.7,4.5,0.7,0.0,34.9
C035,2025-01-06,2025-01-10,P007,13.5,5.0,1.7,0.0,20.2
C035,2025-01-06,2025-01-10,P008,19.7,5.3,0.6,0.0,25.6
C001,2025-01-13,2025-01-17,P008,20.2,4.3,2.4,8.0,34.9
C001,2025-01-13,2025-01-17,P020,11.2,1.8,2.9,0.0,15.9
C002,2025-01-13,2025-01-17,P019,27.2,2.7,2.5,0.0,32.4
C002,2025-01-13,2025-01-17,P017,12.8,2.7,1.4,0.0,16.9
C003,2025-01-13,2025-01-17,P014,17.9,4.1,0.7,0.0,22.7
C003,2025-01-13,2025-01-17,P008,20.7,1.8,2.1,0.0,24.6
C004,2025-01-13,2025-01-17,P008,16.9,5.8,2.5,0.0,25.2
C004,2025-01-13,2025-01-17,P010,13.0,1.4,0.7,0.0,15.1
C005,2025-01-13,2025-01-17,P010,31.2,2.8,0.7,0.0,34.7
C006,2025-01-13,2025-01-17,P014,40.0,5.9,2.4,0.0,48.3
C007,2025-01-13,2025-01-17,P014,13.4,2.4,1.5,0.0,17.3
C007,2025-01-13,2025-01-17,P007,12.9,4.1,2.2,0.0,19.2
C008,2025-01-13,2025-01-17,P017,39.2,5.8,1.4,0.0,46.4
C009,2025-01-13,2025-01-17,P019,19.9,4.2,2.4,0.0,26.5
C009,2025-01-13,2025-01-17,P007,14.1,2.2,2.6,0.0,18.9
C010,2025-01-13,2025-01-17,P008,24.4,3.9,2.6,8.0,38.9
C011,2025-01-13,2025-01-17,P014,37.4,4.2,2.8,0.0,44.4
C012,2025-01-13,2025-01-17,P019,40.0,1.5,2.9,0.0,44.4
C013,2025-01-13,2025-01-17,P010,31.4,6.0,1.7,0.0,39.1
C014,2025-01-13,2025-01-17,P010,35.8,3.3,1.9,0.0,41.0
C015,2025-01-13,2025-01-17,P017,36.9,4.9,0.7,0.0,42.5
C016,2025-01-13,2025-01-17,P014,12.5,5.3,2.9,0.0,20.7
C016,2025-01-13,2025-01-17,P008,17.6,4.4,1.2,0.0,23.2
C017,2025-01-13,2025-01-17,,0.0,0.0,0.0,40.0,40.0
C018,2025-01-13,2025-01-17,,0.0,0.0,0.0,40.0,40.0
C019,2025-01-13,2025-01-17,P020,38.2,1.3,2.7,0.0,42.2
C020,2025-01-13,2025-01-17,P010,12.5,5.7,1.7,0.0,19.9
C020,2025-01-13,2025-01-17,P008,14.8,3.7,2.5,0.0,21.0
C021,2025-01-13,2025-01-17,P020,24.2,1.0,2.5,0.0,27.7
C022,2025-01-13,2025-01-17,P019,35.1,3.9,0.9,0.0,39.9
C023,2025-01-13,2025-01-17,P019,10.9,5.5,2.8,0.0,19.2
C023,2025-01-13,2025-01-17,P010,16.1,3.5,1.3,0.0,20.9
C024,2025-01-13,2025-01-17,P010,13.6,3.6,0.5,0.0,17.7
C025,2025-01-13,2025-01-17,P017,23.6,1.5,1.0,0.0,26.1
C026,2025-01-13,2025-01-17,P017,37.1,4.9,2.0,0.0,44.0
C027,2025-01-13,2025-01-17,P007,20.6,2.9,1.4,0.0,24.9
C028,2025-01-13,2025-01-17,P020,35.9,5.3,2.2,0.0,43.4
C029,2025-01-13,2025-01-17,P017,33.4,3.1,2.9,0.0,39.4
C030,2025-01-13,2025-01-17,P014,8.4,3.8,0.9,0.0,13.1
C030,2025-01-13,2025-01-17,P020,8.0,3.2,1.2,0.0,12.4
C031,2025-01-13,2025-01-17,P020,22.9,5.0,0.8,0.0,28.7
C031,2025-01-13,2025-01-17,P007,9.9,4.2,2.0,0.0,16.1
C032,2025-01-13,2025-01-17,P020,20.9,4.1,1.9,0.0,26.9
C033,2025-01-13,2025-01-17,P020,16.8,3.1,1.1,0.0,21.0
C034,2025-01-13,2025-01-17,P008,29.7,5.3,2.9,0.0,37.9
C035,2025-01-13,2025-01-17,P019,18.4,3.0,2.8,0.0,24.2
C035,2025-01-13,2025-01-17,P020,10.6,4.9,1.8,0.0,17.3
C001,2025-01-20,2025-01-24,P010,40.0,5.2,2.5,0.0,47.7
C002,2025-01-20,2025-01-24,P007,33.4,1.1,2.5,0.0,37.0
C003,2025-01-20,2025-01-24,P019,37.5,4.0,1.3,0.0,42.8
C004,2025-01-20,2025-01-24,P008,23.7,5.1,2.5,0.0,31.3
C004,2025-01-20,2025-01-24,P017,16.3,3.9,0.8,0.0,21.0
C005,2025-01-20,2025-01-24,P008,21.2,3.6,1.6,0.0,26.4
C005,2025-01-20,2025-01-24,P014,10.4,1.5,2.5,0.0,14.4
C006,2025-01-20,2025-01-24,P019,19.0,1.8,1.3,0.0,22.1
C006,2025-01-20,2025-01-24,P010,10.2,1.5,0.6,0.0,12.3
C007,2025-01-20,2025-01-24,P019,20.8,3.7,2.9,16.0,43.4
C008,2025-01-20,2025-01-24,P019,22.3,1.9,2.1,0.0,26.3
C008,2025-01-20,2025-01-24,P020,12.9,2.1,1.0,0.0,16.0
C009,2025-01-20,2025-01-24,P020,22.5,4.3,1.2,0.0,28.0
C009,2025-01-20,2025-01-24,P014,13.1,5.7,2.1,0.0,20.9
C010,2025-01-20,2025-01-24,P017,31.4,1.6,0.9,0.0,33.9
C011,2025-01-20,2025-01-24,P007,32.0,3.5,1.4,0.0,36.9
C012,2025-01-20,2025-01-24,P007,36.9,3.4,2.1,0.0,42.4
C013,2025-01-20,2025-01-24,P010,31.4,4.2,1.6,0.0,37.2
C014,2025-01-20,2025-01-24,P019,35.0,4.0,0.6,0.0,39.6
C015,2025-01-20,2025-01-24,P014,21.9,1.0,1.8,0.0,24.7
C015,2025-01-20,2025-01-24,P017,15.8,2.3,0.8,0.0,18.9
C016,2025-01-20,2025-01-24,P008,11.7,2.1,1.3,0.0,15.1
C016,2025-01-20,2025-01-24,P010,15.2,2.1,2.3,0.0,19.6
C017,2025-01-20,2025-01-24,P014,31.7,2.0,0.7,0.0,34.4
C018,2025-01-20,2025-01-24,P014,22.8,5.6,1.1,0.0,29.5
C018,2025-01-20,2025-01-24,P017,10.5,2.0,2.6,0.0,15.1
C019,2025-01-20,2025-01-24,P007,18.6,3.9,0.9,0.0,23.4
C019,2025-01-20,2025-01-24,P017,10.6,2.0,2.3,0.0,14.9
C020,2025-01-20,2025-01-24,P010,26.8,4.1,2.0,0.0,32.9
C021,2025-01-20,2025-01-24,P010,21.8,5.5,2.5,0.0,29.8
C022,2025-01-20,2025-01-24,P014,28.0,2.5,2.6,0.0,33.1
C023,2025-01-20,2025-01-24,P010,13.7,1.9,1.3,0.0,16.9
C023,2025-01-20,2025-01-24,P014,19.7,5.0,1.4,0.0,26.1
C024,2025-01-20,2025-01-24,P007,12.5,1.1,1.3,0.0,14.9
C024,2025-01-20,2025-01-24,P020,12.8,3.3,2.5,0.0,18.6
C025,2025-01-20,2025-01-24,P014,33.4,2.4,1.0,0.0,36.8
C026,2025-01-20,2025-01-24,P020,15.1,5.5,1.6,0.0,22.2
C026,2025-01-20,2025-01-24,P019,20.7,4.8,1.3,0.0,26.8
C027,2025-01-20,2025-01-24,P020,25.0,3.5,0.6,0.0,29.1
C028,2025-01-20,2025-01-24,P017,32.9,2.9,1.9,0.0,37.7
C029,2025-01-20,2025-01-24,P020,38.0,3.9,0.5,0.0,42.4
C030,2025-01-20,2025-01-24,P017,17.9,5.6,0.6,0.0,24.1
C031,2025-01-20,2025-01-24,P007,36.5,5.1,1.5,0.0,43.1
C032,2025-01-20,2025-01-24,P020,24.9,2.6,2.0,0.0,29.5
C033,2025-01-20,2025-01-24,P014,23.3,3.5,2.1,0.0,28.9
C034,2025-01-20,2025-01-24,P008,39.7,1.2,0.5,0.0,41.4
C035,2025-01-20,2025-01-24,P019,29.1,4.6,1.1,0.0,34.8
C001,2025-01-27,2025-01-31,P019,27.2,5.3,1.1,0.0,33.6
C001,2025-01-27,2025-01-31,P007,12.8,4.9,0.8,0.0,18.5
C002,2025-01-27,2025-01-31,P014,39.4,4.4,2.5,0.0,46.3
C003,2025-01-27,2025-01-31,P007,31.5,1.6,2.7,0.0,35.8
C004,2025-01-27,2025-01-31,P017,22.5,3.6,1.1,0.0,27.2
C004,2025-01-27,2025-01-31,P020,15.0,3.4,1.7,0.0,20.1
C005,2025-01-27,2025-01-31,P014,33.5,4.6,1.4,0.0,39.5
C006,2025-01-27,2025-01-31,P020,40.0,4.7,1.0,0.0,45.7
C007,2025-01-27,2025-01-31,P017,32.0,5.1,1.0,8.0,46.1
C008,2025-01-27,2025-01-31,P019,40.0,4.8,1.8,0.0,46.6
C009,2025-01-27,2025-01-31,P019,32.3,1.5,0.8,0.0,34.6
C010,2025-01-27,2025-01-31,P017,40.0,5.3,1.8,0.0,47.1
C011,2025-01-27,2025-01-31,P014,36.5,5.8,1.9,0.0,44.2
C012,2025-01-27,2025-01-31,P007,32.3,4.7,1.1,0.0,38.1
C013,2025-01-27,2025-01-31,,0.0,0.0,0.0,40.0,40.0
C014,2025-01-27,2025-01-31,P019,31.6,1.4,1.6,0.0,34.6
C015,2025-01-27,2025-01-31,P014,37.6,2.8,0.6,0.0,41.0
C016,2025-01-27,2025-01-31,P008,15.8,1.9,1.2,0.0,18.9
C016,2025-01-27,2025-01-31,P014,18.8,4.0,1.8,0.0,24.6
C017,2025-01-27,2025-01-31,P007,35.8,1.3,0.6,0.0,37.7
C018,2025-01-27,2025-01-31,P007,35.6,2.4,2.7,0.0,40.7
C019,2025-01-27,2025-01-31,P020,33.5,2.3,1.0,0.0,36.8
C020,2025-01-27,2025-01-31,P014,26.9,4.5,1.2,0.0,32.6
C021,2025-01-27,2025-01-31,P020,22.6,2.5,2.8,0.0,27.9
C022,2025-01-27,2025-01-31,P007,36.0,1.8,1.3,0.0,39.1
C023,2025-01-27,2025-01-31,P007,21.0,1.9,1.2,0.0,24.1
C024,2025-01-27,2025-01-31,P017,18.3,3.9,1.7,8.0,31.9
C025,2025-01-27,2025-01-31,P014,30.8,5.2,1.8,0.0,37.8
C026,2025-01-27,2025-01-31,P007,36.7,1.5,2.5,0.0,40.7
